video_id,nepali_captions
-DKuLXYoY3g_14_20 ,एउटा जवान केटा जिममा बास्केटबल उछाल्दै छ
-DKuLXYoY3g_14_20 ,एउटा जवान केटा बास्केटबल उछालिरहेको छ
-DKuLXYoY3g_14_20 ,एक जवान केटा बास्केटबल ड्रिबल गर्दैछ
-DKuLXYoY3g_14_20 ,एक जवान केटा बास्केटबल ड्रिबल गर्दैछ
-DKuLXYoY3g_14_20 ,एक जवान केटा बास्केटबल ड्रिबल गर्न कोशिस गर्दैछ
-DKuLXYoY3g_14_20 ,एक जवान केटा बास्केटबल ड्रिब्लिङ अभ्यास गर्दै
-DKuLXYoY3g_14_20 ,एक जवान केटा बास्केटबल ड्रिबल गर्न कोशिस गर्दै
-DKuLXYoY3g_14_20 ,एक एशियाई बच्चा बास्केटबल सिक्दै
-DKuLXYoY3g_14_20 ,केटा बास्केटबल उछाल्दै छ
-DKuLXYoY3g_14_20 ,भिडियोमा एक केटा बास्केटबल कोर्टमा बलसँग खेलिरहेको छ
-DKuLXYoY3g_14_20 ,सानो केटा बास्केटबल ड्रिबल गर्न सिक्दै छ
-DKuLXYoY3g_14_20 ,एउटा जवान केटा बास्केटबल खेल्दै छ
-DKuLXYoY3g_14_20 ,सानो केटा बास्केटबल टेप गर्दै
-DKuLXYoY3g_14_20 ,केटा बास्केटबलसँग खेलिरहेको छ
-DKuLXYoY3g_14_20 ,बच्चा बास्केटबल ड्रिबल गर्दैछ
-DKuLXYoY3g_14_20 ,सानो केटाले बास्केटबल डिब्बल गर्ने प्रयास गर्यो
-DKuLXYoY3g_14_20 ,यो बच्चा बास्केटबल खेल्न सिक्दैछ
-DRy7rBg0IQ_31_37 ,एक केटी पानी मुनि पौडी खेल्दै
-DRy7rBg0IQ_31_37 ,एक महिला पौडीबाज पोखरीको छेउमा पानीमुनि धकेल्दै
-DRy7rBg0IQ_31_37 ,एउटी केटी स्विमिङ पुलको छेउबाट पौडी खेल्दै छिन्
-DRy7rBg0IQ_31_37 ,एउटी केटी पोखरीको छेउबाट धकेल्दै
-DRy7rBg0IQ_31_37 ,एउटी केटी पानीमुनि पौडिन
-DRy7rBg0IQ_31_37 ,एक पौडीबाज भित्ताबाट धकेल्छ र पौडी खेल्छ
-DRy7rBg0IQ_31_37 ,पोखरीको एक छेउमा पर्खालबाट धकेलेपछि एक महिला पानीमुनि ग्लाइड गर्दै
-DRy7rBg0IQ_31_37 ,एउटी महिला पौंडी पोखरीमा पौडी खेल्दै छिन्
-DRy7rBg0IQ_31_37 ,एउटी महिला पानीमुनि पौडिन
-DRy7rBg0IQ_31_37 ,एक महिला पौडी खेल्दै छन्
-DRy7rBg0IQ_31_37 ,एउटी युवती पानीमुनि पौडी खेलिरहेकी छिन्
-DRy7rBg0IQ_31_37 ,महिला पानी मुनि पौडिन
-DRy7rBg0IQ_31_37 ,एक महिला पौडी खेल्दै छन्
-DRy7rBg0IQ_31_37 ,एउटी केटी पानी मुनि पौडिरहेको छ
-DRy7rBg0IQ_31_37 ,एक महिला पौडी खेल्ने क्रममा भित्ताबाट धकेलिन्
-DRy7rBg0IQ_31_37 ,पानी मुनि पौडी खेल्ने पौडीबाज
-DRy7rBg0IQ_31_37 ,पोखरीमा पौडी खेल्दै
-DRy7rBg0IQ_31_37 ,राम्रो पौडी खेल्ने
-DRy7rBg0IQ_31_37 ,एउटी महिला पौडीरले आफ्नो खुट्टाले आफैलाई पोखरीको पर्खालबाट धकेलिरहेकी छिन्
-DRy7rBg0IQ_31_37 ,एउटी केटी पौडी खेल्दै छ
-DRy7rBg0IQ_31_37 ,एउटी केटी पानीमुनि पौडिन
-DRy7rBg0IQ_31_37 ,एउटी केटी पानीमुनि पौडिन
-DRy7rBg0IQ_31_37 ,एउटी महिला पोखरीमा पौडी खेलिरहेकी छिन्
-DRy7rBg0IQ_31_37 ,एक पौडीबाजले आफ्नो प्रतिभा देखाउँछ
-DRy7rBg0IQ_31_37 ,निलो स्विमसूटमा एउटी महिला पोखरीमा डाइभिङ गर्दै
-DRy7rBg0IQ_31_37 ,एउटी महिला पोखरीमा पौडी खेल्दै छिन्
-DRy7rBg0IQ_31_37 ,एउटी महिला पौंडी पोखरीमा पौडी खेल्दै छिन्
-DRy7rBg0IQ_31_37 ,एउटी महिला पानी मुनि पौडिन
-DRy7rBg0IQ_31_37 ,एउटी महिला पानीमुनि पौडिन
-DRy7rBg0IQ_31_37 ,एउटी महिला पानीमुनि पौडिन
-DRy7rBg0IQ_31_37 ,एक महिला पौडी खेल्दै छन्
-DRy7rBg0IQ_31_37 ,एक महिला पौडी खेल्दै छन्
-DRy7rBg0IQ_31_37 ,एक महिला पौडी खेल्दै छन्
-DRy7rBg0IQ_31_37 ,एक महिला पौडी खेल्दै छन्
-DRy7rBg0IQ_31_37 ,एउटी महिला स्विमिङ पूलमा स्विङ सुरु गर्दै
-DRy7rBg0IQ_31_37 ,एउटी महिला स्विमिङपुलमा पानीमुनि पौडिन थाल्छिन्
-DRy7rBg0IQ_31_37 ,एक महिला पानीमुनि पौडी खेल्दै
-DRy7rBg0IQ_31_37 ,एक महिला पानीमुनि पौडी खेल्दै
-DRy7rBg0IQ_31_37 ,एक महिला पानीमुनि पौडी खेल्दै
-DRy7rBg0IQ_31_37 ,एक महिला पानी मुनि पौडी खेल्दै छन्
-DRy7rBg0IQ_31_37 ,केटी स्विमिङ पुलको पर्खालबाट धकेलिइन्
-DRy7rBg0IQ_31_37 ,महिला पौडी खेल्दै छिन्
-DRy7rBg0IQ_31_37 ,पौडी खेल्नेले पोखरीको पर्खालबाट धकेल्यो
-DRy7rBg0IQ_31_37 ,महिला पानी मुनि पौडिन
-DRy7rBg0IQ_31_37 ,एउटी महिला पोखरीमा पानीमुनि पौडी खेलिरहेकी छिन्
-FugkxLmGO4_5_16 ,हस्की र उसको कुकुर खुसीसाथ पिंजराबाट बाहिर हेर्छन्
-FugkxLmGO4_5_16 ,एउटा बच्चा हस्की एक वयस्क हस्की संग एक घेरा मा उभिएको मानव आवाज को प्रतिक्रिया मा चिच्याइरहेको छ
-FugkxLmGO4_5_16 ,एउटा कुकुर र कुकुर पिंजरामा छन्
-FugkxLmGO4_5_16 ,एउटा कुकुर र कुकुर टोकरीमा उभिरहेका छन्
-FugkxLmGO4_5_16 ,टपलेस पिंजरामा कुकुर र कुकुर
-FugkxLmGO4_5_16 ,एउटा कुकुर र कुकुर पिंजरामा बस्छन्
-FugkxLmGO4_5_16 ,कुकुर र कुकुर पिंजरामा छन्
-FugkxLmGO4_5_16 ,हस्की र यसको कुकुर कलममा छन्
-FugkxLmGO4_5_16 ,एउटा ठूलो कुकुर र कुकुरलाई पोर्टेबल डग पेनमा राखिएको छ
-FugkxLmGO4_5_16 ,एउटा ठूलो कुकुर र एउटा सानो कुकुर सँगै पिंजरामा छन्
-FugkxLmGO4_5_16 ,एउटा कुकुर र कुकुर पिंजरामा उभिरहेका छन्
-FugkxLmGO4_5_16 ,एउटा कुकुर पिंजराको वरिपरि घुम्छ र अर्को बस्छ
-FugkxLmGO4_5_16 ,कुकुर र उनको कुकुरले आफ्नो पिंजराबाट हेरे
-FugkxLmGO4_5_16 ,कुकुर र कुकुर कलममा पर्खिरहेका थिए
-FugkxLmGO4_5_16 ,दुई कुकुरहरू कलममा थिए
-FugkxLmGO4_5_16 ,दुई कुकुर एक पिंजरा मा छन्
-FugkxLmGO4_5_16 ,दुईवटा कुकुर खोरमा उभिरहेका छन्
-FugkxLmGO4_5_16 ,दुई कुकुरहरू पिंजराबाट हेर्छन्
-FugkxLmGO4_5_16 ,एउटा कुकुर र कुकुर उभिरहेका छन्
-FugkxLmGO4_5_16 ,एउटा कुकुर र यसको कुकुर कलममा छन्
-FugkxLmGO4_5_16 ,आफ्नो पाल्तु जनावर संग एक कुकुर
-FugkxLmGO4_5_16 ,पिंजरा मा आफ्नो कुकुर संग एक कुकुर
-FugkxLmGO4_5_16 ,एक हस्की र यो कुकुरको बारेमा जान्छ
-FugkxLmGO4_5_16 ,नयाँ जन्मेको जनावर पिंजरा भित्र छ
-FugkxLmGO4_5_16 ,हस्की संग बच्चा हस्की
-FugkxLmGO4_5_16 ,कुकुरहरु केहि प्रकार को हास्यास्पद कार्यहरु गर्दै
-FugkxLmGO4_5_16 ,सानो कुकुरको साथ एउटा कुकुर वरपर हेर्दै
-FugkxLmGO4_5_16 ,कुकुर र कुकुर
-FugkxLmGO4_5_16 ,एक बच्चा र आमा हस्की पिंजरा भित्र छन्
-FugkxLmGO4_5_16 ,एक बच्चा कुकुर husky
-FugkxLmGO4_5_16 ,एउटा बच्चा हस्की एउटा ठूलो हस्की भएको पिंजरामा छ जुन वरिपरि घुमिरहेको छ र यसलाई सुँघिरहेको छ
-FugkxLmGO4_5_16 ,हस्कीको बच्चा
-FugkxLmGO4_5_16 ,एउटा कुकुर र कुकुर पिंजरामा छन्
